,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
19065,BHK3,Koramangala,SEMI_FURNISHED,BOTH,1500,12.0,3.0,E,3.0,1.0,CORP_BORE,3,2.0,38000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19066,BHK3,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1750,5.0,3.0,E,3.0,6.0,CORP_BORE,3,2.0,35000.0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,Bengaluru,1,3
19067,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,BOTH,1380,15.0,2.0,E,2.0,4.0,CORPORATION,3,2.0,36000.0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,Bengaluru,1,3
19068,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1200,1.0,2.0,E,3.0,3.0,BOREWELL,3,1.0,33000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,Bengaluru,1,3
19069,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1400,12.0,2.0,S,2.0,0.0,CORPORATION,1,0.0,23000.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,3
19070,BHK2,Sriramamandir Ward,SEMI_FURNISHED,BOTH,850,6.0,2.0,W,1.0,0.0,CORPORATION,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19071,BHK2,Varthur,SEMI_FURNISHED,BOTH,1215,1.0,2.0,W,2.0,3.0,CORP_BORE,3,2.0,30000.0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
19072,BHK1,Domlur,SEMI_FURNISHED,TWO_WHEELER,346,20.0,1.0,S,1.0,0.0,CORPORATION,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19073,BHK2,Lakkasandra,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,N,3.0,0.0,CORP_BORE,1,0.0,18000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19074,BHK2,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,E,1.0,1.0,CORPORATION,1,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,0
19075,BHK3,JP Nagar,SEMI_FURNISHED,BOTH,1600,10.0,3.0,S,3.0,3.0,CORPORATION,3,2.0,30000.0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
19076,BHK3,Hagadur,SEMI_FURNISHED,BOTH,2600,2.0,3.0,N,4.0,0.0,CORP_BORE,3,4.0,35000.0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
19077,BHK2,Others,SEMI_FURNISHED,FOUR_WHEELER,800,5.0,1.0,E,3.0,0.0,CORP_BORE,2,0.0,11500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Bengaluru,1,2
19078,BHK3,Konena Agrahara Ward,SEMI_FURNISHED,BOTH,1350,20.0,2.0,W,3.0,0.0,CORPORATION,1,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bengaluru,1,3
19079,BHK2,Koramangala,NOT_FURNISHED,BOTH,1400,10.0,2.0,N,0.0,1.0,CORPORATION,2,1.0,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,0,3
19080,BHK2,Domlur,FULLY_FURNISHED,FOUR_WHEELER,1204,7.0,2.0,E,2.0,1.0,CORP_BORE,3,0.0,30000.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,Bengaluru,2,2
19081,BHK2,Pattanagere,SEMI_FURNISHED,BOTH,1000,0.0,1.0,N,2.0,1.0,CORPORATION,2,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,3
19082,BHK2,Sarakki,SEMI_FURNISHED,TWO_WHEELER,600,8.0,2.0,E,1.0,2.0,CORPORATION,1,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19083,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,820,2.0,2.0,N,4.0,3.0,BOREWELL,1,1.0,15500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Bengaluru,1,0
19084,BHK2,Dasarahalli,SEMI_FURNISHED,TWO_WHEELER,800,18.0,2.0,W,2.0,2.0,CORP_BORE,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19085,BHK2,Jnana Bharathi,SEMI_FURNISHED,BOTH,1200,3.0,2.0,E,4.0,1.0,CORP_BORE,3,2.0,17000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
19086,BHK2,Vijayanagar,NOT_FURNISHED,BOTH,800,5.0,1.0,W,1.0,1.0,CORPORATION,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,3
19087,BHK2,Halasuru,SEMI_FURNISHED,BOTH,1060,5.0,2.0,W,5.0,1.0,CORP_BORE,3,1.0,25000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Bengaluru,1,3
19088,BHK2,Sarakki,SEMI_FURNISHED,TWO_WHEELER,400,27.0,1.0,E,3.0,0.0,CORPORATION,2,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19089,BHK2,Jnana Bharathi,SEMI_FURNISHED,BOTH,880,3.0,2.0,N,2.0,1.0,CORP_BORE,3,1.0,12000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Bengaluru,1,3
19090,BHK1,Gurappanapalya Ward,SEMI_FURNISHED,TWO_WHEELER,350,3.0,1.0,E,0.0,0.0,CORP_BORE,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19091,BHK2,BCC Layout,SEMI_FURNISHED,BOTH,1100,2.0,2.0,E,2.0,3.0,CORPORATION,3,2.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Bengaluru,1,3
19092,BHK2,Koramangala,NOT_FURNISHED,TWO_WHEELER,600,3.0,1.0,N,0.0,2.0,CORP_BORE,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bengaluru,0,0
19093,BHK1,Bhuvaneshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,350,15.0,1.0,N,1.0,0.0,CORP_BORE,3,1.0,8000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19094,BHK2,Haralur,SEMI_FURNISHED,BOTH,900,1.0,2.0,N,2.0,3.0,CORPORATION,1,1.0,19000.0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,Bengaluru,1,3
19095,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,720,5.0,2.0,W,2.0,3.0,CORP_BORE,3,2.0,17500.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,Bengaluru,1,3
19096,BHK3,HSR Layout,SEMI_FURNISHED,BOTH,1050,15.0,3.0,E,3.0,3.0,CORP_BORE,3,1.0,25000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19097,BHK1,Agaram,NOT_FURNISHED,TWO_WHEELER,400,0.0,1.0,N,0.0,1.0,CORPORATION,3,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
19098,BHK2,Koramangala,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,2.0,E,2.0,1.0,CORP_BORE,1,0.0,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19099,BHK2,Hoysala Nagara,SEMI_FURNISHED,TWO_WHEELER,1200,18.0,2.0,E,8.0,1.0,CORP_BORE,1,3.0,27000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,0
19100,BHK2,Adugodi,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,E,2.0,2.0,CORP_BORE,2,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19101,BHK2,HSR Layout,SEMI_FURNISHED,BOTH,1000,4.0,2.0,N,2.0,0.0,CORPORATION,1,0.0,21000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
19102,BHK2,ISRO Layout,SEMI_FURNISHED,NONE,600,5.0,1.0,W,1.0,0.0,CORPORATION,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
19103,BHK2,C V Raman Nagar,SEMI_FURNISHED,BOTH,1200,0.0,2.0,N,2.0,1.0,CORP_BORE,3,1.0,25000.0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,Bengaluru,1,3
19104,BHK2,Marenahalli,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,1.0,N,1.0,0.0,CORPORATION,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19105,BHK3,Seshadripuram,SEMI_FURNISHED,BOTH,1400,8.0,2.0,N,3.0,1.0,CORP_BORE,1,1.0,32000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Bengaluru,1,3
19106,BHK2,Panathur,SEMI_FURNISHED,BOTH,1330,2.0,2.0,N,2.0,2.0,BOREWELL,3,2.0,23500.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,Bengaluru,1,3
19107,BHK2,Indiranagar,NOT_FURNISHED,TWO_WHEELER,750,10.0,1.0,N,0.0,1.0,CORP_BORE,1,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
19108,BHK1,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,610,1.0,1.0,S,2.0,2.0,BOREWELL,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19110,BHK2,Varthur,SEMI_FURNISHED,BOTH,1000,1.0,2.0,E,2.0,1.0,CORPORATION,3,1.0,18000.0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
19111,BHK2,Vignananagar,SEMI_FURNISHED,TWO_WHEELER,1200,15.0,1.0,E,3.0,0.0,CORP_BORE,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19112,BHK2,Varthur,SEMI_FURNISHED,FOUR_WHEELER,1109,0.0,2.0,W,2.0,1.0,BOREWELL,3,2.0,16000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,2
19113,BHK2,Vignananagar,SEMI_FURNISHED,BOTH,800,5.0,2.0,N,2.0,0.0,CORPORATION,2,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19114,BHK2,Koramangala,NOT_FURNISHED,TWO_WHEELER,600,1.0,1.0,N,0.0,1.0,CORPORATION,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
19115,BHK2,Hagadur,SEMI_FURNISHED,TWO_WHEELER,1320,6.0,2.0,N,2.0,3.0,BOREWELL,3,2.0,22000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,0
19116,BHK1,Others,NOT_FURNISHED,TWO_WHEELER,600,0.0,1.0,N,0.0,0.0,CORPORATION,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
19117,BHK3,Siddapura,SEMI_FURNISHED,BOTH,1495,0.0,3.0,E,2.0,1.0,CORP_BORE,3,3.0,28000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,Bengaluru,1,3
19118,BHK2,Pattanduru Agrahara,SEMI_FURNISHED,BOTH,1000,3.0,2.0,N,2.0,2.0,CORP_BORE,3,3.0,18000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Bengaluru,1,3
19119,BHK2,Ejipura,SEMI_FURNISHED,TWO_WHEELER,1100,7.0,2.0,N,2.0,1.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bengaluru,1,0
19120,BHK3,Girinagar,SEMI_FURNISHED,TWO_WHEELER,1500,5.0,2.0,E,3.0,1.0,CORP_BORE,1,0.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19121,BHK3,Srinivasapura,SEMI_FURNISHED,FOUR_WHEELER,2000,1.0,3.0,E,3.0,6.0,CORPORATION,3,2.0,35000.0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,Bengaluru,1,2
19122,BHK2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,1200,0.0,2.0,N,2.0,2.0,CORP_BORE,2,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19123,BHK2,Koramangala,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,N,3.0,2.0,CORP_BORE,2,2.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19124,BHK3,Devarabeesanahalli,FULLY_FURNISHED,BOTH,1460,0.0,2.0,W,4.0,4.0,CORP_BORE,3,3.0,38000.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,Bengaluru,2,3
19125,BHK2,Vignananagar,SEMI_FURNISHED,TWO_WHEELER,1200,3.0,2.0,E,2.0,2.0,CORP_BORE,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
19126,BHK3,Dodda Nekkundi,SEMI_FURNISHED,FOUR_WHEELER,1800,8.0,3.0,E,3.0,1.0,CORPORATION,2,2.0,35000.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,Bengaluru,1,2
19127,BHK2,HSR Layout,SEMI_FURNISHED,BOTH,1100,14.0,2.0,S,2.0,2.0,CORP_BORE,3,2.0,22000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19128,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,1400,5.0,2.0,E,2.0,0.0,CORP_BORE,1,0.0,20000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
19129,BHK1,Bellanduru,SEMI_FURNISHED,BOTH,550,0.0,1.0,E,3.0,3.0,CORP_BORE,3,0.0,14000.0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,Bengaluru,1,3
19130,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1272,1.0,2.0,N,2.0,7.0,CORPORATION,3,1.0,30000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,Bengaluru,1,3
19131,BHK3,Shankar Matt Ward,SEMI_FURNISHED,BOTH,1900,5.0,2.0,N,5.0,0.0,CORPORATION,2,2.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19132,RK1,Lakkasandra,SEMI_FURNISHED,NONE,250,10.0,1.0,E,1.0,1.0,CORP_BORE,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
19133,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1155,2.0,2.0,W,4.0,4.0,BOREWELL,3,2.0,21000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
19134,BHK2,Halasuru,SEMI_FURNISHED,BOTH,900,9.0,2.0,E,5.0,1.0,CORP_BORE,3,2.0,23500.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
19135,BHK3,Koramangala,SEMI_FURNISHED,BOTH,1200,10.0,2.0,W,0.0,0.0,CORPORATION,1,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19136,BHK2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,875,10.0,2.0,S,1.0,1.0,CORP_BORE,3,1.0,20000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
19137,BHK1,Thyagaraja Nagar,NOT_FURNISHED,BOTH,600,0.0,1.0,E,0.0,1.0,CORP_BORE,1,0.0,10000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,3
19138,BHK2,Marenahalli,SEMI_FURNISHED,BOTH,1000,3.0,2.0,E,2.0,0.0,CORPORATION,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19139,BHK2,Panathur,SEMI_FURNISHED,BOTH,1496,2.0,2.0,N,2.0,3.0,BOREWELL,3,2.0,24000.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
19140,BHK2,Bommanahalli,SEMI_FURNISHED,BOTH,1200,2.0,2.0,N,2.0,3.0,CORP_BORE,3,2.0,18000.0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
19141,BHK2,Udaya Nagar,SEMI_FURNISHED,FOUR_WHEELER,900,0.0,2.0,W,2.0,0.0,CORP_BORE,3,0.0,12000.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,Bengaluru,1,2
19142,BHK3,GM Palya,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,E,2.0,1.0,CORP_BORE,1,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Bengaluru,1,0
19143,BHK2,Kaadubeesanahalli,SEMI_FURNISHED,BOTH,1250,0.0,2.0,E,4.0,5.0,CORP_BORE,3,2.0,26000.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19144,BHK3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1400,5.0,3.0,S,3.0,0.0,CORPORATION,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
19145,BHK2,Banashankari,SEMI_FURNISHED,TWO_WHEELER,650,3.0,1.0,W,2.0,1.0,CORP_BORE,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19146,BHK2,Koramangala,SEMI_FURNISHED,NONE,1300,10.0,2.0,E,2.0,0.0,CORPORATION,2,0.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
19147,BHK1,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,625,6.0,1.0,N,1.0,0.0,CORP_BORE,3,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
19148,BHK3,Girinagar,SEMI_FURNISHED,BOTH,1000,20.0,2.0,N,3.0,1.0,CORPORATION,1,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19149,BHK2,Jakkasandra,SEMI_FURNISHED,BOTH,1150,2.0,2.0,E,4.0,2.0,CORP_BORE,3,2.0,27000.0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
19150,BHK2,JP Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,4.0,1.0,E,3.0,0.0,CORP_BORE,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19151,BHK2,Vasanthpura Ward,SEMI_FURNISHED,BOTH,1300,5.0,2.0,E,2.0,3.0,CORP_BORE,3,2.0,15000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
19152,BHK2,HAL Airport Ward,SEMI_FURNISHED,BOTH,1150,5.0,2.0,E,2.0,1.0,CORP_BORE,3,2.0,16000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Bengaluru,1,3
19153,BHK3,Shanthi Nagar,SEMI_FURNISHED,BOTH,1500,20.0,3.0,E,3.0,1.0,CORPORATION,1,1.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
19154,BHK2,Jnana Bharathi,SEMI_FURNISHED,TWO_WHEELER,800,2.0,2.0,W,2.0,3.0,CORP_BORE,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19155,BHK1,Kaggadasapura,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,E,1.0,2.0,CORPORATION,1,1.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19156,BHK1,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,450,1.0,1.0,W,1.0,0.0,CORP_BORE,1,0.0,10500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,0
19157,BHK2,Suddagunte Palya Ward,SEMI_FURNISHED,BOTH,1100,4.0,2.0,E,2.0,1.0,CORP_BORE,3,3.0,20000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19158,BHK2,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,650,5.0,2.0,E,2.0,0.0,CORPORATION,1,0.0,22000.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,2
19159,BHK2,Jayanagar,SEMI_FURNISHED,BOTH,1110,7.0,2.0,E,4.0,2.0,CORP_BORE,3,2.0,23000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
19160,BHK2,Kaadubeesanahalli,SEMI_FURNISHED,TWO_WHEELER,1700,2.0,2.0,E,2.0,0.0,BOREWELL,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19161,BHK2,Others,SEMI_FURNISHED,TWO_WHEELER,800,6.0,1.0,E,2.0,2.0,CORP_BORE,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19162,RK1,AECS Layout,SEMI_FURNISHED,NONE,250,4.0,1.0,N,1.0,2.0,CORPORATION,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Bengaluru,1,1
19163,BHK3,Marathahalli,SEMI_FURNISHED,FOUR_WHEELER,1500,11.0,3.0,N,3.0,3.0,CORPORATION,3,2.0,32000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,2
19164,BHK3,Kumaraswamy Layout,SEMI_FURNISHED,NONE,1600,5.0,3.0,E,4.0,2.0,CORP_BORE,2,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,1
19165,BHK2,Hemmigepura,SEMI_FURNISHED,FOUR_WHEELER,1200,3.0,2.0,E,3.0,1.0,CORP_BORE,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
19166,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1200,5.0,2.0,N,2.0,2.0,CORP_BORE,3,1.0,20000.0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19167,BHK2,Ejipura,SEMI_FURNISHED,BOTH,650,5.0,1.0,E,6.0,4.0,CORPORATION,3,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
19168,BHK2,Ambalipura,SEMI_FURNISHED,BOTH,953,4.0,2.0,E,4.0,8.0,BOREWELL,3,1.0,24000.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Bengaluru,1,3
19169,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,1200,6.0,2.0,S,3.0,2.0,CORPORATION,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
19170,BHK3,Varthur,SEMI_FURNISHED,BOTH,1900,0.0,3.0,E,3.0,1.0,CORP_BORE,3,3.0,25000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
19171,BHK1,Thyagaraja Nagar,SEMI_FURNISHED,BOTH,800,10.0,2.0,S,1.0,0.0,CORP_BORE,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,3
19172,BHK1,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,350,0.0,1.0,E,1.0,4.0,CORP_BORE,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
19173,BHK2,Munekolala,SEMI_FURNISHED,FOUR_WHEELER,1235,5.0,2.0,W,4.0,0.0,CORP_BORE,3,1.0,25000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,2
19174,BHK2,Srinivasapura,SEMI_FURNISHED,BOTH,1210,4.0,2.0,W,2.0,4.0,CORP_BORE,3,2.0,16000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,Bengaluru,1,3
19175,BHK3,Hagadur,SEMI_FURNISHED,BOTH,1600,0.0,3.0,N,3.0,1.0,CORP_BORE,3,1.0,28500.0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,Bengaluru,1,3
19176,BHK3,Iblur,SEMI_FURNISHED,BOTH,1260,9.0,3.0,E,0.0,1.0,CORPORATION,3,1.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,3
19177,BHK2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,800,4.0,2.0,E,4.0,3.0,CORP_BORE,2,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,0
19178,BHK2,Haralur,SEMI_FURNISHED,TWO_WHEELER,980,1.0,2.0,N,6.0,2.0,BOREWELL,2,2.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,Bengaluru,1,0
19179,BHK2,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,900,0.0,1.0,E,1.0,0.0,CORPORATION,1,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
